"","stdrYm","cntrbtrSeccd","cntrCo","cntrbtrCo"
"56973","202002","01","12","1"
"56974","202002","01","2","1"
"56975","202002","01","12","1"
"56976","202002","01","1","1"
"56977","202002","03","1","1"
"56978","202002","01","1","1"
"56979","202002","01","1","1"
"56980","202002","01","2","1"
"56981","202002","01","3","1"
"56982","202002","01","1","1"
"56983","202002","03","3","2"
"56984","202002","01","9","1"
"56985","202002","01","1","1"
"56986","202002","01","2","1"
"56987","202002","01","1","1"
"56988","202002","01","4","1"
"56989","202002","01","1","1"
"56990","202002","01","9","1"
"56991","202002","01","1","1"
"56992","202002","01","1","1"
"56993","202002","01","2","1"
"56994","202002","01","1","1"
"56995","202002","01","1","1"
"56996","202002","01","1","1"
"56997","202002","01","1","1"
"56998","202002","01","1","1"
"56999","202002","01","1","1"
"57000","202002","01","1","1"
"57001","202002","01","2","1"
"57002","202002","01","1","1"
"57003","202002","01","2","1"
"57004","202002","01","1","1"
"57005","202002","01","4","1"
"57006","202002","01","1","1"
"57007","202002","01","1","1"
"57008","202002","01","1","1"
"57009","202002","01","1","1"
"57010","202002","01","2","1"
"57011","202002","01","4","1"
"57012","202002","02","1","1"
"57013","202002","02","1","1"
"57014","202002","01","3","1"
"57015","202002","01","1","1"
"57016","202002","01","1","1"
"57017","202002","01","4","1"
"57018","202002","01","2","1"
"57019","202002","01","1","1"
"57020","202002","01","2","1"
"57021","202002","03","4","1"
"57022","202002","02","10","1"
"57023","202002","02","1","1"
"57024","202002","01","1","1"
"57025","202002","01","1","1"
"57026","202002","01","12","2"
"57027","202002","01","9","1"
"57028","202002","01","1","1"
"57029","202002","02","6","1"
"57030","202002","02","12","1"
"57031","202002","01","10","1"
"57032","202002","01","10","1"
"57033","202002","01","13","1"
"57034","202002","01","1","1"
"57035","202002","01","6","1"
"57036","202002","01","13","1"
"57037","202002","01","9","1"
"57038","202002","01","15","1"
"57039","202002","01","1","1"
"57040","202002","01","8","1"
"57041","202002","01","1","1"
"57042","202002","03","3","2"
"57043","202002","03","8","1"
"57044","202002","01","5","1"
"57045","202002","01","22","1"
"57046","202002","01","22","1"
"57047","202002","01","4","1"
"57048","202002","01","12","1"
"57049","202002","01","13","1"
"57050","202002","01","1","1"
"57051","202002","01","20","1"
"57052","202002","01","6","1"
"57053","202002","01","11","1"
"57054","202002","01","19","1"
"57055","202002","01","20","1"
"57056","202002","01","10","1"
"57057","202002","01","6","1"
"57058","202002","01","1","1"
"57059","202002","03","4","1"
"57060","202002","02","2","1"
"57061","202002","01","2","1"
"57062","202002","01","16","1"
"57063","202002","01","1","1"
"57064","202002","01","1","1"
"57065","202002","01","16","1"
"57066","202002","01","13","1"
"57067","202002","01","2","1"
"57068","202002","01","14","1"
"57069","202002","01","13","1"
"57070","202002","01","1","1"
"57071","202002","03","1","1"
"57072","202002","02","2","1"
"57073","202002","02","13","1"
"57074","202002","02","2","1"
"57075","202002","01","12","1"
"57076","202002","01","37","1"
"57077","202002","01","1","1"
"57078","202002","01","1","1"
"57079","202002","01","19","1"
"57080","202002","01","17","1"
"57081","202002","01","20","1"
"57082","202002","01","2","1"
"57083","202002","01","15","1"
"57084","202002","01","7","1"
"57085","202002","01","3","1"
"57086","202002","01","19","1"
"57087","202002","01","1","1"
"57088","202002","01","17","1"
"57089","202002","01","11","1"
"57090","202002","01","1","1"
"57091","202002","03","2","1"
"57092","202002","02","1","1"
"57093","202002","01","1","1"
"57094","202002","01","1","1"
"57095","202002","01","1","1"
"57096","202002","01","1","1"
"57097","202002","01","6","1"
"57098","202002","01","1","1"
"57099","202002","01","1","1"
"57100","202002","01","1","1"
"57101","202002","02","1","1"
"57102","202002","01","1","1"
"57103","202002","01","1","1"
"57104","202002","01","7","1"
"57105","202002","01","7","1"
"57106","202002","01","2","1"
"57107","202002","03","1","1"
"57108","202002","03","3","2"
"57109","202002","02","1","1"
"57110","202002","02","1","1"
"57111","202002","01","25","1"
"57112","202002","01","20","1"
"57113","202002","01","3","1"
"57114","202002","01","7","1"
"57115","202002","01","4","1"
"57116","202002","01","1","1"
"57117","202002","01","1","1"
"57118","202002","01","1","1"
"57119","202002","01","14","1"
"57120","202002","02","1","1"
"57121","202002","01","2","1"
"57122","202002","01","1","1"
"57123","202002","01","5","1"
"57124","202002","01","16","1"
"57125","202002","01","9","1"
"57126","202002","01","5","1"
"57127","202002","02","3","1"
"57128","202002","02","4","1"
"57129","202002","02","1","1"
"57130","202002","01","1","1"
"57131","202002","01","9","1"
"57132","202002","01","1","1"
"57133","202002","01","2","1"
"57134","202002","01","1","1"
"57135","202002","01","18","1"
"57136","202002","01","1","1"
"57137","202002","01","9","1"
"57138","202002","01","7","1"
"57139","202002","01","4","1"
"57140","202002","01","1","1"
"57141","202002","01","7","1"
"57142","202002","01","14","1"
"57143","202002","01","3","1"
"57144","202002","01","6","1"
"57145","202002","01","4","1"
"57146","202002","01","3","1"
"57147","202002","01","1","1"
"57148","202002","01","37","1"
"57149","202002","01","1","1"
"57150","202002","01","5","1"
"57151","202002","01","29","1"
"57152","202002","01","8","1"
"57153","202002","01","5","1"
"57154","202002","01","1","1"
"57155","202002","01","8","1"
"57156","202002","01","17","1"
"57157","202002","01","17","1"
"57158","202002","01","7","1"
"57159","202002","01","15","1"
"57160","202002","01","6","1"
"57161","202002","01","10","1"
"57162","202002","01","33","1"
"57163","202002","02","1","1"
"57164","202002","01","1","1"
"57165","202002","01","10","1"
"57166","202002","01","5","1"
"57167","202002","02","1","1"
"57168","202002","01","4","1"
"57169","202002","01","5","1"
"57170","202002","01","4","1"
"57171","202002","01","11","1"
"57172","202002","01","1","1"
"57173","202002","01","8","1"
"57174","202002","01","1","1"
"57175","202002","02","2","1"
"57176","202002","02","1","1"
"57177","202002","01","1","1"
"57178","202002","01","13","1"
"57179","202002","01","2","1"
"57180","202002","01","20","1"
"57181","202002","01","9","1"
"57182","202002","01","1","1"
"57183","202002","01","2","1"
"57184","202002","01","1","1"
"57185","202002","01","5","1"
"57186","202002","01","19","1"
"57187","202002","02","11","1"
"57188","202002","01","1","1"
"57189","202002","01","8","1"
"57190","202002","01","1","1"
"57191","202002","03","2","1"
"57192","202002","02","14","1"
"57193","202002","02","1","1"
"57194","202002","02","5","1"
"57195","202002","02","5","1"
"57196","202002","01","5","1"
"57197","202002","01","1","1"
"57198","202002","01","6","1"
"57199","202002","01","5","1"
"57200","202002","01","1","1"
"57201","202002","01","8","1"
"57202","202002","01","7","1"
"57203","202002","01","4","1"
"57204","202002","01","5","1"
"57205","202002","01","3","1"
"57206","202002","01","2","1"
"57207","202002","01","1","1"
"57208","202002","01","1","1"
"57209","202002","01","1","1"
"57210","202002","01","2","1"
"57211","202002","01","1","1"
"57212","202002","01","35","1"
"57213","202002","01","4","1"
"57214","202002","01","16","1"
"57215","202002","01","5","1"
"57216","202002","01","2","1"
"57217","202002","01","5","1"
"57218","202002","01","19","1"
"57219","202002","01","1","1"
"57220","202002","01","1","1"
"57221","202002","01","20","1"
"57222","202002","01","11","1"
"57223","202002","02","2","1"
"57224","202002","02","1","1"
"57225","202002","02","1","1"
"57226","202002","01","1","1"
"57227","202002","01","1","1"
"57228","202002","01","1","1"
"57229","202002","01","4","1"
"57230","202002","01","11","1"
"57231","202002","01","4","1"
"57232","202002","01","11","1"
"57233","202002","01","10","1"
"57234","202002","01","1","1"
"57235","202002","01","10","1"
"57236","202002","01","7","1"
"57237","202002","01","3","1"
"57238","202002","01","10","1"
"57239","202002","01","9","1"
"57240","202002","03","1","1"
"57241","202002","01","1","1"
"57242","202002","01","2","1"
"57243","202002","01","1","1"
"57244","202002","01","5","1"
"57245","202002","03","1","1"
"57246","202002","02","1","1"
"57247","202002","01","3","1"
"57248","202002","01","350","1"
"57249","202002","01","7","1"
"57250","202002","01","2","1"
"57251","202002","01","10","1"
"57252","202002","01","3","1"
"57253","202002","01","10","1"
"57254","202002","01","1","1"
"57255","202002","01","12","1"
"57256","202002","01","13","1"
"57257","202002","01","2","1"
"57258","202002","01","1","1"
"57259","202002","01","1","1"
"57260","202002","01","1","1"
"57261","202002","01","1","1"
"57262","202002","01","4","1"
"57263","202002","01","5","1"
"57264","202002","01","3","1"
"57265","202002","01","1","1"
"57266","202002","01","1","1"
"57267","202002","01","1","1"
"57268","202002","01","19","1"
"57269","202002","01","19","1"
"57270","202002","01","16","1"
"57271","202002","01","13","1"
"57272","202002","01","1","1"
"57273","202002","01","1","1"
"57274","202002","01","1","1"
"57275","202002","01","4","1"
"57276","202002","01","28","1"
"57277","202002","01","25","1"
"57278","202002","01","20","1"
"57279","202002","01","26","1"
"57280","202002","01","1","1"
"57281","202002","01","1","1"
"57282","202002","01","12","1"
"57283","202002","01","1","1"
"57284","202002","01","1","1"
"57285","202002","01","12","1"
"57286","202002","01","7","1"
"57287","202002","01","1","1"
"57288","202002","01","21","1"
"57289","202002","01","8","1"
"57290","202002","01","22","1"
"57291","202002","01","1","1"
"57292","202002","01","1","1"
"57293","202002","01","4","1"
"57294","202002","01","1","1"
"57295","202002","01","1","1"
"57296","202002","01","5","1"
"57297","202002","01","1","1"
"57298","202002","01","1","1"
"57299","202002","01","2","1"
"57300","202002","02","2","1"
"57301","202002","01","14","1"
"57302","202002","01","2","1"
"57303","202002","01","9","1"
"57304","202002","02","18","1"
"57305","202002","01","1","1"
"57306","202002","01","1","1"
"57307","202002","02","1","1"
"57308","202002","02","2","1"
"57309","202002","02","4","1"
"57310","202002","01","1","1"
"57311","202002","01","9","1"
"57312","202002","01","1","1"
"57313","202002","01","13","1"
"57314","202002","03","2","1"
"57315","202002","01","12","1"
"57316","202002","01","6","1"
"57317","202002","01","1","1"
"57318","202002","01","3","1"
"57319","202002","01","3","1"
"57320","202002","01","3","1"
"57321","202002","01","4","1"
"57322","202002","01","5","1"
"57323","202002","01","12","1"
"57324","202002","01","7","1"
"57325","202002","01","44","1"
"57326","202002","01","268","1"
"57327","202002","01","9","1"
"57328","202002","01","525","1"
"57329","202002","01","664","1"
"57330","202002","03","3","1"
"57331","202002","02","9","1"
"57332","202002","02","2","1"
"57333","202002","01","1","1"
"57334","202002","01","2","1"
"57335","202002","01","5","1"
"57336","202002","01","1","1"
"57337","202002","01","1","1"
"57338","202002","01","1","1"
"57339","202002","01","14","1"
"57340","202002","01","8","1"
"57341","202002","01","4","1"
"57342","202002","01","5","1"
"57343","202002","01","15","1"
"57344","202002","01","2","1"
"57345","202002","01","20","1"
"57346","202002","01","20","1"
"57347","202002","01","20","1"
"57348","202002","01","10","1"
"57349","202002","02","3","1"
"57350","202002","02","3","1"
"57351","202002","01","16","1"
"57352","202002","01","4","1"
"57353","202002","01","19","1"
"57354","202002","01","4","1"
"57355","202002","01","3","1"
"57356","202002","03","8","3"
"57357","202002","03","2","2"
"57358","202002","02","1","1"
"57359","202002","02","3","1"
"57360","202002","02","1","1"
"57361","202002","02","1","1"
"57362","202002","01","1","1"
"57363","202002","01","1","1"
"57364","202002","01","1","1"
"57365","202002","01","1","1"
"57366","202002","01","3","1"
"57367","202002","01","2","1"
"57368","202002","01","4","1"
"57369","202002","01","7","1"
"57370","202002","01","2","1"
"57371","202002","01","1","1"
"57372","202002","01","2","1"
"57373","202002","01","17","1"
"57374","202002","01","16","1"
"57375","202002","01","3","1"
"57376","202002","01","6","1"
"57377","202002","01","11","1"
"57378","202002","01","12","1"
"57379","202002","01","12","1"
"57380","202002","01","19","1"
"57381","202002","01","10","1"
"57382","202002","01","4","1"
"57383","202002","01","2","1"
"57384","202002","03","1","1"
"57385","202002","02","2","1"
"57386","202002","01","2","1"
"57387","202002","01","1","1"
"57388","202002","03","4","2"
"57389","202002","02","1","1"
"57390","202002","01","1","1"
"57391","202002","01","4","1"
"57392","202002","02","1","1"
"57393","202002","01","8","1"
"57394","202002","01","4","1"
"57395","202002","01","8","1"
"57396","202002","01","8","1"
"57397","202002","01","2","1"
"57398","202002","01","124","1"
"57399","202002","01","1","1"
"57400","202002","01","1","1"
"57401","202002","01","1","1"
"57402","202002","01","2","1"
"57403","202002","01","5","1"
"57404","202002","01","1","1"
"57405","202002","01","1","1"
"57406","202002","01","1","1"
"57407","202002","01","2","1"
"57408","202002","01","1","1"
"57409","202002","01","4","1"
"57410","202002","03","37","2"
"57411","202002","02","1","1"
"57412","202002","02","3","1"
"57413","202002","01","11","1"
"57414","202002","01","15","1"
"57415","202002","01","14","1"
"57416","202002","01","13","1"
"57417","202002","01","1","1"
"57418","202002","01","2","1"
"57419","202002","01","12","1"
"57420","202002","01","7","1"
"57421","202002","01","1","1"
"57422","202002","01","2","1"
"57423","202002","03","2","1"
"57424","202002","03","3","1"
"57425","202002","01","1","1"
"57426","202002","01","1","1"
"57427","202002","01","2","1"
"57428","202002","01","12","1"
"57429","202002","01","1","1"
"57430","202002","01","15","1"
"57431","202002","01","1","1"
"57432","202002","01","3","1"
"57433","202002","02","4","1"
"57434","202002","01","1","1"
"57435","202002","01","1","1"
"57436","202002","01","2","1"
"57437","202002","01","5","1"
"57438","202002","01","28","1"
"57439","202002","01","1","1"
"57440","202002","01","2","1"
"57441","202002","01","2","1"
"57442","202002","03","19","3"
"57443","202002","03","16","3"
"57444","202002","01","3","1"
"57445","202002","01","18","1"
"57446","202002","01","11","1"
"57447","202002","01","2","1"
"57448","202002","01","12","1"
"57449","202002","01","18","1"
"57450","202002","01","30","1"
"57451","202002","01","1","1"
"57452","202002","01","64","1"
"57453","202002","01","1","1"
"57454","202002","03","10","1"
"57455","202002","01","4","1"
"57456","202002","01","1","1"
"57457","202002","01","4","1"
"57458","202002","02","2","1"
"57459","202002","01","1","1"
"57460","202002","01","9","1"
"57461","202002","01","1","1"
"57462","202002","01","9","1"
"57463","202002","01","26","1"
"57464","202002","03","2","2"
"57465","202002","02","1","1"
"57466","202002","01","13","1"
"57467","202002","03","9","1"
"57468","202002","03","2","1"
"57469","202002","03","4","1"
"57470","202002","01","4","1"
"57471","202002","01","1","1"
"57472","202002","01","1","1"
"57473","202002","01","12","1"
"57474","202002","01","3","1"
"57475","202002","01","9","1"
"57476","202002","01","1","1"
"57477","202002","01","6","1"
"57478","202002","01","2","1"
"57479","202002","01","1","1"
"57480","202002","01","7","1"
"57481","202002","01","3","1"
"57482","202002","01","6","1"
"57483","202002","01","12","1"
"57484","202002","01","16","1"
"57485","202002","01","1","1"
"57486","202002","01","4","1"
"57487","202002","01","14","1"
"57488","202002","01","1","1"
"57489","202002","01","2","1"
"57490","202002","02","4","1"
"57491","202002","02","1","1"
"57492","202002","01","11","1"
"57493","202002","01","15","1"
"57494","202002","01","13","1"
"57495","202002","01","13","1"
"57496","202002","01","8","1"
"57497","202002","01","9","1"
"57498","202002","01","14","1"
"57499","202002","01","12","1"
"57500","202002","01","5","1"
"57501","202002","01","13","1"
"57502","202002","01","5","1"
"57503","202002","01","4","1"
"57504","202002","01","11","1"
"57505","202002","01","12","1"
"57506","202002","01","3","1"
"57507","202002","01","3","1"
"57508","202002","03","25","1"
"57509","202002","03","34","5"
"57510","202002","01","5","1"
"57511","202002","01","2","1"
"57512","202002","01","22","1"
"57513","202002","01","2","1"
"57514","202002","01","11","1"
"57515","202002","01","18","1"
"57516","202002","01","17","1"
"57517","202002","01","26","1"
"57518","202002","01","1","1"
"57519","202002","01","11","1"
"57520","202002","01","2","1"
"57521","202002","01","2","1"
"57522","202002","01","7","1"
"57523","202002","01","12","1"
"57524","202002","01","11","1"
"57525","202002","01","10","1"
"57526","202002","01","29","1"
"57527","202002","01","4","1"
"57528","202002","01","19","1"
"57529","202002","01","18","1"
"57530","202002","01","9","1"
"57531","202002","01","10","1"
"57532","202002","01","29","1"
"57533","202002","01","20","1"
"57534","202002","01","2","1"
"57535","202002","01","14","1"
"57536","202002","01","16","1"
"57537","202002","01","1","1"
"57538","202002","02","9","1"
"57539","202002","02","16","1"
"57540","202002","03","6","2"
"57541","202002","01","2","1"
"57542","202002","02","9","1"
"57543","202002","02","7","1"
"57544","202002","02","2","1"
"57545","202002","01","1","1"
"57546","202002","01","1","1"
"57547","202002","01","1","1"
"57548","202002","01","1","1"
"57549","202002","01","24","1"
"57550","202002","01","4","1"
"57551","202002","01","17","1"
"57552","202002","01","36","1"
"57553","202002","01","23","1"
"57554","202002","01","11","1"
"57555","202002","01","25","1"
"57556","202002","01","1","1"
"57557","202002","01","1","1"
"57558","202002","01","1","1"
"57559","202002","01","4","1"
"57560","202002","01","3","1"
"57561","202002","01","1","1"
"57562","202002","01","1","1"
"57563","202002","01","3","1"
"57564","202002","01","1","1"
"57565","202002","01","7","1"
"57566","202002","01","24","1"
"57567","202002","01","4","1"
"57568","202002","01","7","1"
"57569","202002","01","8","1"
"57570","202002","01","25","1"
"57571","202002","01","22","1"
"57572","202002","01","1","1"
"57573","202002","01","1","1"
"57574","202002","01","22","1"
"57575","202002","01","1","1"
"57576","202002","01","8","1"
"57577","202002","01","18","1"
"57578","202002","01","1","1"
"57579","202002","01","1","1"
"57580","202002","01","1","1"
"57581","202002","01","27","1"
"57582","202002","01","1","1"
"57583","202002","01","3","1"
"57584","202002","03","18","1"
"57585","202002","02","3","1"
"57586","202002","02","1","1"
"57587","202002","02","4","1"
"57588","202002","02","3","1"
"57589","202002","01","2","1"
"57590","202002","01","21","1"
"57591","202002","01","4","1"
"57592","202002","01","11","1"
"57593","202002","01","18","1"
"57594","202002","01","19","1"
"57595","202002","01","1","1"
"57596","202002","01","1","1"
"57597","202002","01","1","1"
"57598","202002","01","4","1"
"57599","202002","01","22","1"
"57600","202002","01","1","1"
"57601","202002","03","15","1"
"57602","202002","01","1","1"
"57603","202002","02","7","1"
"57604","202002","01","4","1"
"57605","202002","01","28","1"
"57606","202002","01","7","1"
"57607","202002","01","16","1"
"57608","202002","01","2","1"
"57609","202002","01","3","1"
"57610","202002","01","7","1"
"57611","202002","01","6","1"
"57612","202002","01","3","1"
"57613","202002","01","1","1"
"57614","202002","03","2","1"
"57615","202002","01","13","1"
"57616","202002","01","4","1"
"57617","202002","01","3","1"
"57618","202002","01","9","1"
"57619","202002","01","2","1"
"57620","202002","01","3","1"
"57621","202002","01","4","1"
"57622","202002","01","2","1"
"57623","202002","01","10","1"
"57624","202002","02","1","1"
"57625","202002","01","26","1"
"57626","202002","01","21","1"
"57627","202002","03","79","7"
"57628","202002","01","1","1"
"57629","202002","01","9","1"
"57630","202002","01","14","1"
"57631","202002","01","8","1"
"57632","202002","01","8","1"
"57633","202002","01","9","1"
"57634","202002","01","1","1"
"57635","202002","01","1","1"
"57636","202002","01","4","1"
"57637","202002","02","1","1"
"57638","202002","01","2","1"
"57639","202002","01","1","1"
"57640","202002","01","1","1"
"57641","202002","01","1","1"
"57642","202002","01","1","1"
"57643","202002","01","4","1"
"57644","202002","01","30","1"
"57645","202002","01","2","1"
"57646","202002","01","8","1"
"57647","202002","01","8","1"
"57648","202002","01","4","1"
"57649","202002","01","8","1"
"57650","202002","01","4","1"
"57651","202002","01","5","1"
"57652","202002","01","4","1"
"57653","202002","01","2","1"
"57654","202002","01","23","1"
"57655","202002","02","18","1"
"57656","202002","01","26","1"
"57657","202002","01","10","1"
"57658","202002","01","28","1"
"57659","202002","01","11","1"
"57660","202002","01","6","1"
"57661","202002","01","16","1"
"57662","202002","01","8","1"
"57663","202002","01","4","1"
"57664","202002","01","24","1"
"57665","202002","01","26","1"
"57666","202002","02","11","1"
"57667","202002","01","14","1"
"57668","202002","03","19","1"
"57669","202002","01","11","1"
"57670","202002","01","15","1"
"57671","202002","01","113","1"
"57672","202002","01","5","1"
"57673","202002","01","1","1"
"57674","202002","01","2","1"
"57675","202002","01","20","1"
"57676","202002","01","14","1"
"57677","202002","01","3","1"
"57678","202002","01","16","1"
"57679","202002","01","11","1"
"57680","202002","01","20","1"
"57681","202002","01","17","1"
"57682","202002","01","27","1"
"57683","202002","01","29","1"
"57684","202002","01","11","1"
"57685","202002","01","2","1"
"57686","202002","01","25","1"
"57687","202002","01","7","1"
"57688","202002","02","10","1"
"57689","202002","01","9","1"
"57690","202002","01","27","1"
"57691","202002","01","20","1"
"57692","202002","01","150","1"
"57693","202002","01","1","1"
"57694","202002","01","1","1"
"57695","202002","01","1","1"
"57696","202002","01","1","1"
"57697","202002","01","3","1"
"57698","202002","01","2","1"
"57699","202002","01","1","1"
"57700","202002","03","12","3"
"57701","202002","03","9","1"
"57702","202002","02","2","1"
"57703","202002","01","4","1"
"57704","202002","01","10","1"
"57705","202002","01","17","1"
"57706","202002","01","12","1"
"57707","202002","01","1","1"
"57708","202002","01","16","1"
"57709","202002","01","9","1"
"57710","202002","01","19","1"
"57711","202002","01","21","1"
"57712","202002","01","1","1"
"57713","202002","01","15","1"
"57714","202002","01","1","1"
"57715","202002","01","4","1"
"57716","202002","01","1","1"
"57717","202002","01","2","1"
"57718","202002","01","10","1"
"57719","202002","01","16","1"
"57720","202002","01","2","1"
"57721","202002","01","11","2"
"57722","202002","01","3","1"
"57723","202002","01","9","1"
"57724","202002","01","8","1"
"57725","202002","01","15","1"
"57726","202002","01","2","1"
"57727","202002","03","4","1"
"57728","202002","01","3","1"
"57729","202002","01","1","1"
"57730","202002","01","3","1"
"57731","202002","01","3","1"
"57732","202002","01","3","1"
"57733","202002","01","31","1"
"57734","202002","01","1","1"
"57735","202002","01","2","1"
"57736","202002","01","8","1"
"57737","202002","01","5","1"
"57738","202002","01","19","1"
"57739","202002","01","9","1"
"57740","202002","01","7","1"
"57741","202002","01","38","1"
"57742","202002","01","2","1"
"57743","202002","01","2","1"
"57744","202002","01","8","1"
"57745","202002","01","22","1"
"57746","202002","01","22","1"
"57747","202002","01","2","1"
"57748","202002","01","9","1"
"57749","202002","01","1","1"
"57750","202002","01","26","1"
"57751","202002","01","20","1"
"57752","202002","01","8","1"
"57753","202002","01","15","1"
"57754","202002","01","1","1"
"57755","202002","01","4","1"
"57756","202002","02","148","1"
"57757","202002","01","1","1"
"57758","202002","01","1","1"
"57759","202002","01","1","1"
"57760","202002","01","1","1"
"57761","202002","01","1","1"
"57762","202002","01","2","1"
"57763","202002","01","3","1"
"57764","202002","01","2","1"
"57765","202002","01","1","1"
"57766","202002","01","2","1"
"57767","202002","01","1","1"
"57768","202002","01","7","1"
"57769","202002","01","2","1"
"57770","202002","01","20","1"
"57771","202002","01","25","1"
"57772","202002","01","18","1"
"57773","202002","01","1","1"
"57774","202002","01","16","1"
"57775","202002","01","9","1"
"57776","202002","03","3","1"
"57777","202002","01","2","1"
"57778","202002","01","5","1"
"57779","202002","01","4","1"
"57780","202002","01","19","1"
"57781","202002","01","10","1"
"57782","202002","01","16","1"
"57783","202002","01","10","1"
"57784","202002","01","5","1"
"57785","202002","01","37","1"
"57786","202002","01","17","1"
"57787","202002","01","16","1"
"57788","202002","01","18","1"
"57789","202002","01","6","1"
"57790","202002","01","8","1"
"57791","202002","01","2","1"
"57792","202002","01","3","1"
"57793","202002","01","14","1"
"57794","202002","01","6","1"
"57795","202002","01","8","1"
"57796","202002","01","12","1"
"57797","202002","01","9","1"
"57798","202002","01","15","1"
"57799","202002","01","5","1"
"57800","202002","01","8","1"
"57801","202002","01","3","1"
"57802","202002","01","1","1"
"57803","202002","01","1","1"
"57804","202002","01","6","1"
"57805","202002","01","12","1"
"57806","202002","03","24","1"
"57807","202002","02","6","1"
"57808","202002","02","1","1"
"57809","202002","02","1","1"
"57810","202002","01","22","1"
"57811","202002","02","1","1"
"57812","202002","01","1","1"
"57813","202002","01","20","1"
"57814","202002","01","1","1"
"57815","202002","01","1","1"
"57816","202002","01","4","1"
"57817","202002","01","2","1"
"57818","202002","03","2","1"
"57819","202002","02","3","1"
"57820","202002","02","4","1"
"57821","202002","02","2","1"
"57822","202002","02","1","1"
"57823","202002","02","1","1"
"57824","202002","01","2","1"
"57825","202002","01","3","1"
"57826","202002","01","1","1"
"57827","202002","01","11","1"
"57828","202002","01","20","1"
"57829","202002","01","1","1"
"57830","202002","01","20","1"
"57831","202002","01","4","1"
"57832","202002","01","7","1"
"57833","202002","01","3","1"
"57834","202002","01","1","1"
"57835","202002","01","3","1"
"57836","202002","01","1","1"
"57837","202002","01","3","1"
"57838","202002","01","5","1"
"57839","202002","01","10","1"
"57840","202002","01","4","1"
"57841","202002","01","7","1"
"57842","202002","01","2","1"
"57843","202002","01","8","1"
"57844","202002","01","10","1"
"57845","202002","01","15","1"
"57846","202002","01","5","1"
"57847","202002","01","1","1"
"57848","202002","01","1","1"
"57849","202002","01","7","1"
"57850","202002","01","9","1"
"57851","202002","01","14","1"
"57852","202002","01","12","1"
"57853","202002","01","22","1"
"57854","202002","01","5","1"
"57855","202002","01","15","1"
"57856","202002","01","12","1"
"57857","202002","01","1","1"
"57858","202002","01","12","1"
"57859","202002","01","3","1"
"57860","202002","01","20","1"
"57861","202002","01","24","1"
"57862","202002","01","1","1"
"57863","202002","01","4","1"
"57864","202002","01","8","1"
"57865","202002","01","13","1"
"57866","202002","01","3","1"
"57867","202002","01","1","1"
"57868","202002","01","2","1"
"57869","202002","01","1","1"
"57870","202002","01","2","1"
"57871","202002","01","7","1"
"57872","202002","01","6","1"
"57873","202002","01","5","1"
"57874","202002","01","2","1"
"57875","202002","01","8","1"
"57876","202002","01","6","1"
"57877","202002","01","1","1"
"57878","202002","01","4","1"
"57879","202002","01","1","1"
"57880","202002","01","3","1"
"57881","202002","01","22","1"
"57882","202002","01","1","1"
"57883","202002","01","3","1"
"57884","202002","01","7","1"
"57885","202002","01","4","1"
"57886","202002","01","2","1"
"57887","202002","01","8","1"
"57888","202002","01","5","1"
"57889","202002","01","7","1"
"57890","202002","01","1","1"
"57891","202002","01","3","1"
"57892","202002","01","1","1"
"57893","202002","01","6","1"
"57894","202002","01","5","1"
"57895","202002","01","13","1"
"57896","202002","01","7","1"
"57897","202002","01","6","1"
"57898","202002","01","13","1"
"57899","202002","01","7","1"
"57900","202002","01","8","1"
"57901","202002","01","17","1"
"57902","202002","01","2","1"
"57903","202002","01","2","1"
"57904","202002","01","11","1"
"57905","202002","01","6","1"
"57906","202002","01","23","1"
"57907","202002","01","14","1"
"57908","202002","01","6","1"
"57909","202002","03","1","1"
"57910","202002","01","16","1"
"57911","202002","01","6","1"
"57912","202002","01","9","1"
"57913","202002","01","10","1"
"57914","202002","01","12","1"
"57915","202002","01","9","1"
"57916","202002","01","10","1"
"57917","202002","01","2","1"
"57918","202002","01","9","1"
"57919","202002","01","12","1"
"57920","202002","01","2","1"
"57921","202002","01","1","1"
"57922","202002","01","4","1"
"57923","202002","01","2","1"
"57924","202002","01","1","1"
"57925","202002","01","3","1"
"57926","202002","02","1","1"
"57927","202002","01","42","1"
"57928","202002","01","2","1"
"57929","202002","01","1","1"
"57930","202002","01","1","1"
"57931","202002","01","7","1"
"57932","202002","01","1","1"
"57933","202002","01","8","1"
"57934","202002","01","25","1"
"57935","202002","01","1","1"
"57936","202002","01","1","1"
"57937","202002","01","1","1"
"57938","202002","03","1","1"
"57939","202002","01","2","1"
"57940","202002","01","11","1"
"57941","202002","02","1","1"
"57942","202002","01","8","1"
"57943","202002","01","1","1"
"57944","202002","01","1","1"
"57945","202002","01","1","1"
"57946","202002","01","15","1"
"57947","202002","01","9","1"
"57948","202002","01","9","2"
"57949","202002","01","6","1"
"57950","202002","03","1","1"
"57951","202002","03","4","4"
"57952","202002","01","1","1"
"57953","202002","01","1","1"
"57954","202002","01","2","1"
"57955","202002","01","1","1"
"57956","202002","01","1","1"
"57957","202002","01","12","1"
"57958","202002","01","4","1"
"57959","202002","01","11","1"
"57960","202002","01","12","1"
"57961","202002","01","1","1"
"57962","202002","01","1","1"
"57963","202002","01","12","1"
"57964","202002","01","20","1"
"57965","202002","01","4","1"
"57966","202002","01","2","1"
"57967","202002","01","1","1"
"57968","202002","01","1","1"
"57969","202002","01","1","1"
